PRCP,SNOW,TMAX,TMIN,SNWD_change,SNWD_change_positive,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,snow,rain,freezingrain,ice,day_of_year_y,total_sunlight
0.8,10.0,-12.2,-27.2,-25.0,0.0,-13.3,-8.8,-21.6,-14.7,-20.6,59.3,0.0,0.0,44.3,17.9,314.0,1022.3,30.0,14.1,116.0,10.0,6.0,1.0,0.0,0.0,0.0,59.0,40043.0
0.0,0.0,-7.2,-20.0,-25.0,0.0,-12.1,-1.4,-23.4,-12.6,-20.2,57.1,0.0,0.0,28.4,10.0,288.4,1027.0,0.0,16.0,134.6,11.6,7.0,0.0,0.0,0.0,0.0,60.0,40224.0
0.0,0.0,-4.4,-15.6,0.0,0.0,-5.5,1.7,-14.5,-6.5,-14.0,55.6,0.0,0.0,24.1,13.8,35.2,1019.2,54.5,16.0,69.7,6.0,3.0,0.0,0.0,0.0,0.0,61.0,40405.0
0.3,30.0,-3.3,-14.4,0.0,0.0,-3.1,0.6,-8.5,-3.9,-8.9,65.6,100.0,4.17,29.5,12.6,312.9,1016.9,70.9,14.6,140.1,12.2,7.0,1.0,1.0,0.0,0.0,62.0,40588.0
4.3,56.0,-6.7,-12.2,25.0,1.0,-3.5,-1.5,-14.2,-5.9,-7.0,77.3,100.0,41.67,58.0,18.5,315.7,1007.8,82.7,8.4,76.7,6.5,5.0,1.0,1.0,0.0,0.0,63.0,40770.0
1.5,41.0,-3.3,-20.0,25.0,1.0,-10.6,-5.2,-20.8,-13.5,-18.4,54.8,0.0,0.0,59.4,13.0,267.3,1012.9,35.5,16.0,130.9,11.2,7.0,1.0,0.0,0.0,0.0,64.0,40953.0
0.3,15.0,-20.0,-22.8,0.0,0.0,-13.4,-11.2,-22.3,-17.9,-21.3,55.2,100.0,8.33,50.4,28.6,288.9,1014.7,43.4,15.3,116.6,10.3,6.0,1.0,0.0,0.0,0.0,65.0,41136.0
0.0,0.0,-17.8,-21.7,0.0,0.0,-15.3,-14.5,-24.4,-18.8,-22.2,58.1,0.0,0.0,59.8,23.2,287.0,1021.5,50.3,15.5,116.6,10.0,6.0,0.0,0.0,0.0,0.0,66.0,41320.0
0.0,0.0,-17.2,-21.7,-50.0,0.0,-11.4,-1.9,-24.8,-13.0,-19.8,54.4,0.0,0.0,41.0,14.1,263.2,1023.9,0.0,16.0,146.2,12.5,7.0,0.0,0.0,0.0,0.0,67.0,41503.0
0.0,0.0,-11.7,-17.2,-26.0,0.0,-7.5,-0.5,-19.6,-8.8,-17.4,49.2,0.0,0.0,43.6,17.0,0.3,1026.2,0.0,15.9,148.8,12.7,7.0,0.0,0.0,0.0,0.0,68.0,41687.0
0.0,0.0,-3.9,-15.0,-25.0,0.0,-3.3,0.6,-14.7,-7.6,-9.2,64.7,100.0,54.17,66.3,32.2,143.8,1022.5,57.9,10.8,10.4,0.9,0.0,1.0,1.0,0.0,0.0,69.0,41871.0
11.7,104.0,-2.2,-12.8,101.0,1.0,2.0,1.0,-4.8,-1.1,-2.4,73.8,100.0,16.67,61.2,21.1,250.3,1009.3,83.2,13.2,79.7,6.8,5.0,1.0,1.0,0.0,0.0,70.0,42056.0
7.9,79.0,-5.0,-12.2,51.0,1.0,-2.7,-5.0,-9.4,-7.2,-9.1,62.6,100.0,8.33,67.0,23.4,297.9,1017.9,54.6,13.3,159.0,13.7,7.0,1.0,1.0,0.0,0.0,71.0,42240.0
0.0,0.0,-7.8,-15.0,0.0,0.0,-4.2,3.8,-15.6,-4.7,-11.8,60.8,100.0,8.33,36.4,11.3,292.8,1025.8,28.1,15.0,99.9,8.7,6.0,1.0,1.0,0.0,0.0,72.0,42425.0
1.0,15.0,-1.7,-15.0,-25.0,0.0,2.7,8.2,-2.2,2.3,-1.3,76.7,100.0,4.17,44.6,9.4,349.9,1022.5,75.6,15.1,82.4,7.2,3.0,1.0,1.0,0.0,0.0,73.0,42610.0
0.0,0.0,5.6,-7.2,-76.0,0.0,8.0,15.8,-0.3,7.5,3.5,74.5,100.0,8.33,69.8,21.6,260.8,1007.4,60.1,15.6,104.6,8.9,5.0,0.0,1.0,0.0,0.0,74.0,42795.0
0.0,0.0,8.3,-2.2,-102.0,0.0,2.1,2.9,-6.1,-1.1,-4.6,62.6,100.0,8.33,61.2,24.3,281.0,1007.0,83.9,15.6,111.8,9.7,5.0,1.0,1.0,0.0,0.0,75.0,42979.0
3.8,38.0,-2.2,-15.0,25.0,1.0,-4.0,-5.1,-12.2,-8.9,-13.1,50.3,0.0,0.0,56.9,22.6,286.4,1017.4,57.8,15.4,166.3,14.2,8.0,1.0,0.0,0.0,0.0,76.0,43165.0
0.0,0.0,-12.8,-15.6,-25.0,0.0,-5.3,-3.8,-15.7,-7.9,-14.5,52.5,0.0,0.0,39.2,20.6,288.9,1022.4,27.8,16.0,163.4,14.0,8.0,0.0,0.0,0.0,0.0,77.0,43349.0
0.0,0.0,-9.4,-15.6,0.0,0.0,-5.9,-3.1,-13.9,-7.5,-15.9,50.9,0.0,0.0,47.9,17.6,293.2,1027.7,13.4,16.0,164.7,14.4,8.0,0.0,0.0,0.0,0.0,78.0,43534.0
0.0,0.0,-4.4,-12.8,-25.0,0.0,-3.5,6.4,-15.8,-4.3,-11.5,58.0,0.0,0.0,40.7,16.8,260.1,1027.1,1.7,16.0,161.9,14.1,7.0,0.0,0.0,0.0,0.0,79.0,43719.0
0.0,0.0,0.0,-11.1,0.0,0.0,2.0,5.9,-4.9,0.6,-4.8,63.5,0.0,0.0,36.0,17.5,172.8,1019.4,61.4,15.9,113.1,10.0,6.0,0.0,0.0,0.0,0.0,80.0,43903.0
0.0,0.0,2.8,-3.9,-26.0,0.0,1.3,2.3,-5.0,-1.0,-0.5,88.0,100.0,58.33,54.7,18.0,349.4,995.3,91.8,8.8,18.4,1.5,1.0,1.0,1.0,0.0,0.0,81.0,44089.0
38.6,378.0,-2.2,-5.6,432.0,1.0,-0.4,0.4,-9.7,-4.9,-5.6,68.2,100.0,4.17,80.3,24.7,295.1,999.5,60.0,13.8,154.5,13.3,7.0,1.0,1.0,0.0,0.0,82.0,44273.0
4.1,61.0,-5.0,-12.8,-51.0,0.0,0.4,6.0,-10.4,-1.4,-8.3,53.6,0.0,0.0,65.2,14.6,273.0,1014.2,9.8,16.0,151.4,13.0,8.0,0.0,0.0,0.0,0.0,83.0,44458.0
1.8,28.0,-2.2,-12.2,0.0,0.0,-1.8,0.3,-11.0,-5.6,-14.0,42.8,100.0,8.33,52.2,20.1,290.5,1017.3,16.0,15.0,176.5,15.1,8.0,1.0,1.0,0.0,0.0,84.0,44642.0
0.0,0.0,-7.2,-16.1,-51.0,0.0,-5.9,-1.7,-15.3,-7.9,-17.0,45.3,0.0,0.0,49.7,18.9,313.3,1024.6,0.0,15.9,177.2,15.3,8.0,0.0,0.0,0.0,0.0,85.0,44826.0
0.0,0.0,-7.2,-16.1,0.0,0.0,-4.2,4.6,-16.6,-4.6,-15.9,48.1,0.0,0.0,38.9,13.6,300.3,1031.5,0.0,15.9,174.3,15.2,8.0,0.0,0.0,0.0,0.0,86.0,45011.0
0.0,0.0,2.8,-15.6,-50.0,0.0,1.8,10.5,-9.3,1.0,-8.5,50.8,0.0,0.0,45.0,19.5,204.4,1024.2,26.6,16.0,160.0,13.8,7.0,0.0,0.0,0.0,0.0,87.0,45195.0
0.3,0.0,6.1,-2.8,0.0,0.0,5.7,11.1,2.2,5.3,0.1,68.2,100.0,8.33,54.7,14.2,287.6,1017.1,84.9,15.9,66.6,5.6,3.0,0.0,1.0,0.0,0.0,88.0,45378.0
0.0,0.0,4.4,-3.3,-51.0,0.0,4.3,9.3,-1.7,3.0,0.0,74.1,0.0,0.0,61.0,24.2,156.4,1017.9,81.2,15.2,42.2,3.7,2.0,0.0,0.0,0.0,0.0,89.0,45561.0
0.0,0.0,5.0,-1.1,-76.0,0.0,7.6,12.9,-2.9,6.3,3.1,73.9,100.0,33.33,63.7,18.0,237.8,1004.9,80.3,13.4,43.3,3.9,3.0,0.0,1.0,0.0,0.0,90.0,45744.0
10.2,0.0,5.6,-10.6,-77.0,0.0,-1.5,-2.3,-9.4,-6.1,-10.3,52.8,100.0,12.5,63.7,29.5,285.3,1015.5,46.1,15.0,198.3,17.2,9.0,1.0,1.0,0.0,0.0,91.0,45928.0
0.0,0.0,-9.4,-10.6,0.0,0.0,1.2,6.6,-8.5,-0.6,-10.0,47.3,0.0,0.0,42.8,17.2,184.9,1026.1,0.0,16.0,186.5,16.0,8.0,0.0,0.0,0.0,0.0,92.0,46110.0
0.0,0.0,4.4,-10.0,-25.0,0.0,4.6,10.9,-3.4,2.1,-3.8,55.9,100.0,12.5,58.5,30.4,278.7,1013.3,53.4,15.6,169.4,14.6,8.0,1.0,1.0,0.0,0.0,93.0,46292.0
0.0,0.0,3.3,-10.0,-25.0,0.0,-0.2,-3.8,-7.8,-6.0,-13.0,37.9,100.0,4.17,71.3,31.8,289.0,1022.6,48.9,15.3,181.7,15.6,8.0,1.0,1.0,0.0,0.0,94.0,46475.0
0.0,0.0,-7.2,-11.7,0.0,0.0,0.2,6.7,-8.3,-0.8,-13.4,39.3,100.0,4.17,69.5,12.9,307.2,1029.3,26.7,15.3,155.0,13.5,8.0,1.0,1.0,0.0,0.0,95.0,46656.0
3.0,23.0,2.8,-11.7,25.0,1.0,3.9,6.7,-0.6,2.7,0.6,79.6,100.0,25.0,55.1,15.9,286.5,1020.8,77.6,13.6,106.7,9.2,4.0,1.0,1.0,0.0,0.0,96.0,46837.0
0.5,0.0,1.1,-3.3,0.0,0.0,4.7,12.3,-2.3,4.5,-1.3,68.7,0.0,0.0,51.1,11.0,313.9,1022.7,65.2,15.9,125.6,10.9,6.0,0.0,0.0,0.0,0.0,97.0,47017.0
9.7,28.0,5.0,-2.2,0.0,0.0,1.2,3.2,-4.1,-1.1,-1.8,80.8,100.0,83.33,60.5,19.0,86.9,1014.5,89.5,12.2,8.8,0.8,0.0,1.0,1.0,0.0,0.0,98.0,47198.0
10.4,58.0,-1.1,-6.1,25.0,1.0,0.6,0.8,-4.5,-1.3,-2.0,83.4,100.0,29.17,42.5,23.8,117.8,1006.2,89.3,10.9,44.6,3.9,2.0,1.0,1.0,0.0,0.0,99.0,47377.0
5.6,66.0,-1.1,-8.3,51.0,1.0,-0.6,0.2,-6.2,-3.3,-4.1,77.3,100.0,12.5,56.2,19.8,317.8,1009.5,89.1,14.8,178.9,15.6,8.0,1.0,1.0,0.0,0.0,100.0,47557.0
1.0,5.0,-6.1,-11.1,-25.0,0.0,0.2,7.0,-8.2,-0.5,-6.7,63.0,0.0,0.0,46.4,10.0,309.6,1022.5,16.9,16.0,199.0,17.3,8.0,0.0,0.0,0.0,0.0,101.0,47735.0
0.0,0.0,2.8,-10.6,-26.0,0.0,4.3,11.2,-3.4,4.2,-1.5,68.8,100.0,4.17,40.7,14.4,248.7,1023.7,78.7,16.0,57.9,5.0,2.0,0.0,1.0,0.0,0.0,102.0,47914.0
0.8,0.0,8.3,-3.9,-127.0,0.0,11.6,20.4,3.6,11.6,2.8,61.9,100.0,8.33,49.8,21.9,252.8,1014.6,44.0,15.1,157.6,13.4,8.0,0.0,1.0,0.0,0.0,103.0,48091.0
0.0,0.0,8.9,3.9,-50.0,0.0,6.8,12.0,-1.7,6.5,-1.5,58.5,100.0,25.0,55.1,11.2,349.2,1013.1,41.6,15.6,92.5,8.0,4.0,0.0,1.0,0.0,0.0,104.0,48268.0
24.4,43.73311450527217,7.8,1.1,-77.0,0.0,6.6,11.2,-1.3,4.8,3.9,83.5,100.0,66.67,83.2,21.6,324.4,994.2,79.6,13.3,95.0,8.2,6.0,0.0,1.0,0.0,0.0,105.0,48443.0
2.5,3.0,7.8,1.1,-76.0,0.0,3.0,2.6,-4.5,-1.3,-3.0,64.8,100.0,16.67,63.0,28.3,284.7,1008.0,89.3,14.1,122.1,10.6,8.0,1.0,1.0,0.0,0.0,106.0,48618.0
0.0,0.0,5.6,-7.8,0.0,0.0,5.2,13.3,-2.9,4.8,-5.7,52.5,0.0,0.0,50.0,15.0,336.4,1020.1,9.3,16.0,216.0,19.0,9.0,0.0,0.0,0.0,0.0,107.0,48794.0
0.0,0.0,5.6,-4.4,0.0,0.0,3.4,7.5,-4.3,2.2,-2.9,67.0,100.0,4.17,57.6,25.0,149.4,1019.5,61.9,15.6,30.9,2.4,1.0,0.0,1.0,0.0,0.0,108.0,48967.0
0.0,0.0,10.6,0.0,-51.0,0.0,12.8,21.5,3.1,12.8,8.3,76.2,100.0,16.67,52.2,15.0,223.4,1006.8,59.8,14.2,77.5,6.6,3.0,0.0,1.0,0.0,0.0,109.0,49141.0
16.0,0.0,12.2,6.7,-50.0,0.0,17.5,21.1,13.2,17.5,14.3,81.9,100.0,70.83,76.3,19.1,186.6,1008.8,79.6,13.8,34.2,3.0,1.0,0.0,1.0,0.0,0.0,110.0,49312.0
27.9,0.0,11.1,6.7,-153.0,0.0,15.8,20.2,10.4,15.8,10.6,72.9,100.0,25.0,47.2,21.5,139.2,1015.5,69.6,15.4,126.8,10.9,6.0,0.0,1.0,0.0,0.0,111.0,49483.0
0.0,0.0,10.0,1.1,-51.0,0.0,13.7,20.7,6.6,13.7,7.6,69.1,100.0,12.5,38.2,17.5,42.3,1020.0,63.1,14.7,133.4,11.6,7.0,0.0,1.0,0.0,0.0,112.0,49654.0
10.4,0.0,12.2,1.1,-25.0,0.0,10.0,13.5,5.5,9.1,6.4,79.2,100.0,41.67,41.4,13.6,40.5,1013.9,83.9,14.7,95.8,8.4,5.0,0.0,1.0,0.0,0.0,113.0,49823.0
1.8,0.0,7.2,2.2,-76.0,0.0,7.2,7.8,3.1,6.0,4.1,81.0,100.0,37.5,51.5,13.5,305.3,1006.7,86.4,15.2,59.5,5.0,2.0,0.0,1.0,0.0,0.0,114.0,49992.0
11.9,13.0,5.0,-2.2,0.0,0.0,6.7,12.6,1.0,6.5,1.5,71.2,0.0,0.0,34.9,9.8,336.2,1013.5,58.0,16.0,178.5,15.5,7.0,0.0,1.0,0.0,0.0,115.0,50159.0
0.0,0.0,3.9,-2.2,-26.0,0.0,4.7,6.1,-0.7,2.9,1.9,82.3,100.0,66.67,51.8,23.0,136.3,1009.7,70.4,15.3,25.8,2.1,1.0,0.0,1.0,0.0,0.0,116.0,50325.0
44.7,0.0,5.0,0.0,0.0,0.0,5.0,5.4,-2.0,2.7,2.1,82.1,100.0,79.17,85.0,20.6,283.7,995.8,78.8,12.0,65.3,5.7,2.0,0.0,1.0,0.0,0.0,117.0,50490.0
7.1,61.0,2.2,-5.0,77.0,1.0,4.5,10.4,-1.7,2.2,-2.9,60.4,0.0,0.0,64.8,19.4,285.9,1013.9,67.7,15.9,195.8,16.9,9.0,1.0,1.0,0.0,0.0,118.0,50653.0
0.0,0.0,-0.6,-6.1,-127.0,0.0,3.8,6.7,-4.7,2.2,-7.6,48.6,0.0,0.0,47.2,22.1,305.6,1026.0,17.0,16.0,251.8,21.8,9.0,0.0,0.0,0.0,0.0,119.0,50815.0
0.0,0.0,1.1,-8.9,0.0,0.0,4.5,10.5,-0.1,3.6,-3.1,59.8,0.0,0.0,49.7,17.9,338.0,1025.2,67.1,15.8,91.8,7.9,4.0,0.0,1.0,0.0,0.0,120.0,50977.0
4.1,0.0,2.2,-7.2,0.0,0.0,5.6,11.1,-0.9,5.3,-5.7,50.2,0.0,0.0,47.2,10.0,318.4,1029.0,50.7,16.0,108.8,9.4,4.0,0.0,0.0,0.0,0.0,121.0,51136.0
11.9,0.0,6.7,0.0,-77.0,0.0,5.8,6.7,1.1,4.2,3.5,85.3,100.0,62.5,60.1,15.6,78.5,1022.5,90.6,11.6,50.8,4.5,2.0,0.0,1.0,0.0,0.0,122.0,51294.0
5.8,0.0,5.6,-1.1,0.0,0.0,7.1,9.3,5.1,6.9,5.3,88.4,100.0,45.83,52.2,8.0,47.2,1019.1,87.6,13.0,44.3,3.9,1.0,0.0,1.0,0.0,0.0,123.0,51451.0
7.9,0.0,11.1,3.3,-25.0,0.0,10.5,14.6,6.9,10.5,7.7,83.7,100.0,25.0,24.5,6.5,23.4,1013.3,89.6,12.6,180.8,15.4,7.0,0.0,1.0,0.0,0.0,124.0,51605.0
0.0,0.0,10.0,1.1,-25.0,0.0,12.4,19.0,5.0,12.4,5.5,67.2,0.0,0.0,29.5,14.7,170.6,1012.7,53.2,12.7,158.9,13.6,6.0,0.0,0.0,0.0,0.0,125.0,51759.0
0.0,0.0,8.9,-0.6,-26.0,0.0,12.7,21.1,1.3,12.6,2.6,56.9,0.0,0.0,33.5,19.4,158.8,1015.3,7.4,15.6,267.6,23.1,9.0,0.0,0.0,0.0,0.0,126.0,51911.0
0.0,0.0,12.2,0.0,-51.0,0.0,9.9,14.0,4.9,9.9,6.3,79.0,100.0,29.17,56.5,9.1,296.5,1018.5,67.0,13.9,63.8,5.5,3.0,0.0,1.0,0.0,0.0,127.0,52060.0
9.1,0.0,11.1,-1.1,-50.0,0.0,6.1,12.6,-0.6,5.8,-2.6,59.8,0.0,0.0,49.7,20.1,319.4,1025.0,11.5,14.2,275.3,23.7,9.0,0.0,0.0,0.0,0.0,128.0,52209.0
0.0,0.0,2.8,-2.8,-26.0,0.0,7.9,18.1,-3.9,7.8,-4.3,50.7,100.0,4.17,52.7,27.0,143.2,1026.7,23.6,16.0,255.6,22.1,9.0,0.0,1.0,0.0,0.0,129.0,52355.0
2.0,0.0,9.4,-2.8,-51.0,0.0,7.6,9.7,3.6,6.5,5.2,85.0,100.0,75.0,73.1,24.8,355.2,1017.2,91.7,11.6,32.3,3.0,1.0,0.0,1.0,0.0,0.0,130.0,52499.0
11.9,0.0,8.9,-0.6,-76.0,0.0,8.9,12.3,1.0,8.0,2.1,65.1,100.0,4.17,64.4,22.3,301.1,1015.5,65.7,15.7,265.5,23.0,9.0,0.0,1.0,0.0,0.0,131.0,52641.0
0.0,0.0,2.8,-0.6,-25.0,0.0,7.5,14.3,0.1,7.5,-1.3,59.5,0.0,0.0,29.5,9.4,344.8,1016.6,0.4,16.0,145.2,12.4,4.0,0.0,0.0,0.0,0.0,132.0,52782.0
0.0,0.0,3.9,-2.2,-76.0,0.0,9.0,13.5,3.9,8.6,1.4,61.8,100.0,8.33,50.8,21.1,132.2,1014.0,75.2,15.8,158.5,13.6,7.0,0.0,1.0,0.0,0.0,133.0,52920.0
9.7,99.0,10.0,-2.2,25.0,1.0,5.0,4.8,0.4,2.8,1.5,78.7,100.0,66.67,36.4,18.5,62.0,1011.5,84.2,14.7,79.4,6.8,2.0,0.0,1.0,0.0,0.0,134.0,53055.0
3.0,3.0,2.8,-2.2,0.0,0.0,7.1,11.0,3.8,6.4,1.8,70.8,0.0,0.0,52.6,15.9,322.7,1008.4,93.4,16.0,149.4,12.8,7.0,0.0,0.0,0.0,0.0,135.0,53189.0
0.0,0.0,1.7,-2.2,-51.0,0.0,9.1,14.5,3.4,9.1,3.3,69.5,0.0,0.0,43.2,13.7,299.6,1010.1,72.9,15.6,110.0,9.3,4.0,0.0,0.0,0.0,0.0,136.0,53321.0
0.8,0.0,10.0,0.0,0.0,0.0,9.3,16.9,3.0,9.2,6.2,82.4,100.0,37.5,54.0,10.6,325.2,1008.0,85.8,12.5,61.4,5.3,3.0,0.0,1.0,0.0,0.0,137.0,53449.0
7.6,0.0,6.1,1.1,-25.0,0.0,11.0,14.8,6.1,10.2,4.7,65.7,0.0,0.0,54.7,12.9,298.0,1014.0,74.3,14.0,265.2,22.9,9.0,0.0,0.0,0.0,0.0,138.0,53575.0
0.0,0.0,6.1,1.1,-102.0,0.0,13.7,21.9,7.8,13.7,8.5,73.0,100.0,29.17,63.7,17.0,22.8,1015.6,77.6,12.2,170.3,14.7,7.0,0.0,1.0,0.0,0.0,139.0,53698.0
20.3,0.0,12.2,3.3,0.0,0.0,17.9,24.9,13.3,17.9,13.7,78.1,100.0,45.83,54.4,18.1,246.2,1006.1,71.5,11.4,159.6,13.7,8.0,0.0,1.0,0.0,0.0,140.0,53819.0
4.3,0.0,15.0,2.2,-101.0,0.0,10.7,15.5,5.0,10.0,3.8,62.3,100.0,33.33,54.4,27.2,293.6,1008.6,68.2,12.8,175.0,15.1,7.0,0.0,1.0,0.0,0.0,141.0,53938.0
6.1,0.0,2.2,-1.1,0.0,0.0,11.6,17.8,4.4,10.7,1.2,51.5,0.0,0.0,63.0,24.3,346.1,1021.5,18.4,14.5,271.3,23.4,9.0,0.0,1.0,0.0,0.0,142.0,54052.0
0.0,0.0,8.9,-0.6,-77.0,0.0,13.8,20.4,6.4,13.8,7.2,67.7,100.0,16.67,63.4,16.6,152.2,1016.7,71.8,11.2,124.9,10.9,5.0,0.0,1.0,0.0,0.0,143.0,54165.0
10.7,0.0,11.1,2.2,-101.0,0.0,12.6,14.6,6.6,12.6,8.7,77.8,100.0,25.0,65.5,20.9,325.4,1010.3,77.3,15.5,97.0,8.4,4.0,0.0,1.0,0.0,0.0,144.0,54275.0
2.8,0.0,8.3,2.2,-76.0,0.0,13.1,21.9,1.6,13.1,5.4,64.9,100.0,4.17,58.0,16.3,223.1,1019.7,40.6,13.7,241.7,20.9,9.0,0.0,1.0,0.0,0.0,145.0,54381.0
10.7,0.0,15.6,2.2,-127.0,0.0,17.9,25.0,11.8,17.9,11.4,69.5,100.0,33.33,71.3,23.7,301.1,1010.0,57.0,14.3,246.0,21.2,8.0,0.0,1.0,0.0,0.0,146.0,54485.0
0.0,0.0,15.6,7.8,-127.0,0.0,12.9,19.3,5.8,12.9,5.2,63.6,0.0,0.0,55.4,20.2,332.2,1014.0,26.1,15.2,255.2,22.1,9.0,0.0,0.0,0.0,0.0,147.0,54584.0
0.0,0.0,11.1,0.6,-102.0,0.0,5.9,11.8,0.9,5.5,3.1,83.1,100.0,50.0,35.6,13.8,122.5,1014.5,57.8,13.1,56.1,5.0,2.0,0.0,1.0,0.0,0.0,148.0,54681.0
22.4,0.0,3.9,0.0,0.0,0.0,9.6,14.5,3.3,9.2,5.7,77.5,100.0,4.17,24.8,12.7,53.1,1008.6,84.6,15.5,124.0,10.7,7.0,0.0,1.0,0.0,0.0,149.0,54774.0
0.0,0.0,7.8,1.1,0.0,0.0,14.5,21.2,8.3,14.5,9.0,71.8,0.0,0.0,37.1,14.5,215.2,1006.1,57.8,15.7,156.5,13.7,7.0,0.0,0.0,0.0,0.0,150.0,54865.0
0.0,0.0,11.1,0.6,0.0,0.0,13.9,19.1,7.5,13.9,4.7,58.3,0.0,0.0,46.4,16.2,306.6,1006.9,28.2,11.7,223.3,19.2,8.0,0.0,0.0,0.0,0.0,151.0,54951.0
0.0,0.0,-12.2,-13.9,102.0,1.0,-4.7,-1.2,-12.8,-5.7,-10.6,66.1,0.0,0.0,43.6,11.2,237.9,1022.7,23.9,15.7,84.7,7.2,4.0,1.0,0.0,0.0,0.0,313.0,35540.0
0.0,0.0,-2.2,-5.0,76.0,1.0,0.1,3.3,-6.0,-2.0,-3.3,78.2,100.0,50.0,36.4,10.9,10.2,1019.6,92.5,10.9,11.3,1.0,1.0,1.0,1.0,0.0,0.0,315.0,35243.0
19.1,56.0,-2.2,-22.2,-51.0,0.0,-9.2,-4.3,-15.9,-9.7,-11.8,81.8,100.0,8.33,39.6,9.2,326.8,1028.9,76.9,14.7,42.8,3.7,2.0,1.0,0.0,0.0,0.0,318.0,34813.0
0.0,0.0,-6.7,-13.9,76.0,1.0,-1.1,0.7,-9.0,-3.6,-5.8,71.6,100.0,8.33,64.4,20.8,260.3,1018.9,82.8,15.1,15.8,1.3,1.0,1.0,1.0,0.0,0.0,319.0,34674.0
2.3,28.0,-5.0,-13.9,51.0,1.0,-10.4,-4.9,-18.7,-12.5,-17.4,58.7,0.0,0.0,54.7,24.0,321.0,1033.2,5.4,16.0,81.0,7.1,4.0,1.0,0.0,0.0,0.0,320.0,34537.0
0.0,0.0,-8.9,-13.9,0.0,0.0,-11.4,-0.5,-19.5,-11.4,-16.7,68.1,0.0,0.0,22.7,2.7,0.6,1031.1,4.4,16.0,84.7,7.4,4.0,0.0,0.0,0.0,0.0,321.0,34403.0
0.0,0.0,-4.4,-11.7,-51.0,0.0,-4.7,2.0,-13.1,-5.4,-8.3,76.5,0.0,0.0,27.7,10.1,2.0,1015.1,58.3,15.9,23.8,2.0,1.0,0.0,0.0,0.0,0.0,322.0,34271.0
5.8,0.0,2.2,-10.0,-25.0,0.0,1.2,2.0,0.9,1.2,0.1,92.6,100.0,75.0,18.7,3.1,346.1,1008.3,89.2,9.2,16.2,1.3,1.0,1.0,1.0,0.0,0.0,323.0,34142.0
9.4,30.0,1.7,-2.2,25.0,1.0,1.0,1.6,-0.3,0.8,-0.5,89.4,100.0,16.67,30.6,5.6,352.0,1014.4,93.4,10.9,15.7,1.2,1.0,1.0,1.0,0.0,0.0,324.0,34015.0
1.8,20.0,1.7,-2.2,0.0,0.0,0.1,2.3,-1.8,0.1,-2.2,84.4,0.0,0.0,37.8,4.4,334.4,1019.0,74.2,15.7,62.7,5.5,4.0,0.0,0.0,0.0,0.0,325.0,33891.0
0.3,0.0,2.2,-1.7,-25.0,0.0,0.7,2.4,-8.8,-1.6,-2.0,82.8,100.0,41.67,69.1,28.3,281.8,1004.5,82.3,13.7,12.9,1.2,1.0,1.0,1.0,0.0,0.0,326.0,33771.0
7.9,20.0,2.2,-11.1,51.0,1.0,-3.4,0.7,-10.3,-6.1,-10.4,59.9,0.0,0.0,66.2,28.8,273.5,1010.9,10.7,16.0,71.0,6.2,4.0,1.0,0.0,0.0,0.0,327.0,33652.0
0.0,0.0,2.2,-11.1,0.0,0.0,-2.7,0.2,-8.9,-4.1,-4.7,86.4,100.0,58.33,49.0,13.6,18.4,1000.1,72.8,10.0,6.1,0.5,0.0,1.0,1.0,0.0,0.0,328.0,33537.0
29.0,284.0,1.1,-4.4,304.0,1.0,0.8,4.5,-4.4,-0.4,-2.1,81.4,100.0,8.33,56.2,14.0,281.4,1004.9,69.8,12.4,67.1,5.9,4.0,1.0,1.0,0.0,0.0,329.0,33425.0
0.0,0.0,0.6,-4.4,0.0,0.0,-0.2,9.0,-6.0,-0.2,-2.3,85.8,0.0,0.0,47.5,4.1,334.9,1014.1,41.1,13.7,57.0,5.1,3.0,0.0,0.0,0.0,0.0,330.0,33317.0
0.0,0.0,2.2,-3.3,-50.0,0.0,0.8,6.0,-4.4,-0.1,-1.4,85.7,100.0,20.83,56.5,14.9,64.5,1012.7,62.3,9.7,31.7,2.8,2.0,1.0,1.0,0.0,0.0,331.0,33211.0
41.9,127.0,1.7,-2.8,101.0,1.0,0.4,1.8,-6.9,-2.7,-2.5,81.2,100.0,41.67,50.0,23.7,345.4,1009.0,86.8,13.0,28.1,2.5,2.0,1.0,1.0,0.0,0.0,332.0,33109.0
3.0,20.0,-2.8,-7.8,26.0,1.0,-3.8,-4.6,-11.6,-8.2,-8.3,71.1,0.0,0.0,58.0,16.8,333.0,1021.5,79.4,15.9,67.3,5.9,4.0,1.0,1.0,0.0,0.0,333.0,33010.0
0.0,0.0,-7.2,-8.9,-51.0,0.0,-9.1,-8.6,-16.3,-12.9,-14.0,67.8,0.0,0.0,57.2,14.5,321.5,1017.8,77.2,15.5,68.5,6.1,4.0,0.0,0.0,0.0,0.0,334.0,32916.0
0.0,0.0,-7.8,-12.8,0.0,0.0,-8.5,-3.7,-16.5,-9.0,-13.1,70.3,0.0,0.0,34.6,9.5,17.1,1016.2,32.5,16.0,42.3,3.6,3.0,1.0,0.0,0.0,0.0,335.0,32825.0
